"ASVs","domain","phyla","class","order","family","genus","specie"
"e5d5d45d408ab63ac0a9ad369f46fa24","Eukaryota","","","","","",""
"7ba1620f686dfdd9d14b94bdd1652bb6","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"0fc1da7cc68fa7da5bef8faa83fe2f09","Eukaryota","Picozoa","Picozoa","Picozoa","Picozoa","Picozoa","uncultured_eukaryote"
"9a33573dcfde1bb6d5bbe874d5f0bb49","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"82c6056f3204e32cf74feaa843361f41","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"6686bd4c5317d6d8d6406afad5f5d89a","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"499b4eddd7e4742ef440d3aab3c01885","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"377bbdf2484d90e5463c79aa68bc246f","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"7afd3386aa1d6677ee92bc585fcf5647","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"eb1e75f47fee152614f9275471199db9","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","Cladococcus","Cladococcus_viminalis"
"8f5582afa582e97776bafe75d8e87e19","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"25b39c359f40b47f1eb3f5a347e5fa19","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"0b8c4da20322da3b284c0e3c3bc22db5","Eukaryota","Annelida","Polychaeta","Spionida","Spionida","Spionida",""
"33424726bb649f83f5d808ab1934c621","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"2f21630a76a18d47ac278f556eedd8e7","Eukaryota","Retaria","Polycystinea","Nassellaria","Nassellaria","",""
"4e5d2ea4f83f017211bed61e8ec459eb","Eukaryota","Cercozoa","Thecofilosea","","","",""
"541ca31dae8d21aaa6e6912fee256a70","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Chaetoceros","Chaetoceros_cf."
"9f48319176988df487b085b70b8b7ecc","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II","uncultured_eukaryote"
"b0b3195f64ac05afb876ad32c37f629f","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"39834ccbf1e7b1e08487c489ea1d58d5","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"f9014f7fb40fa0fb508f804e8b3c12c3","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"b358d80db3c1a7966c1a9534cc0e6aef","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e4a21a43d1856976cf9e205f76eeccc2","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Chaetoceros","Chaetoceros_dichatoensis"
"7c78c6ea2d5d7767333c9d6ce1b2957d","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"2a60cc3d60f6674cd984537271444e62","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"86cb3eb9d9f9436fc31ce51d6e96bbd7","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Gymnodinium_clade","Gymnodinium_clade","Warnowia_sp."
"e94c72fe9df28e43ecec52043c98bfac","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","",""
"2e1729f38ac830ee93d4a75c73fccbe3","Eukaryota","Retaria","RAD_C","RAD_C","RAD_C","RAD_C","uncultured_eukaryote"
"ebedc9f4d0761cd7fc38a6db9f9f622f","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea","uncultured","uncultured_ciliate"
"029f210b47e795227b4ad06b03d1d8b8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Duboscquella","uncultured_eukaryote"
"dd0967544b0a523d49cb4c27da413aed","Eukaryota","Retaria","Polycystinea","Polycystinea","Polycystinea","Polycystinea","uncultured_eukaryote"
"27aeef68956205161db955147a3023e5","Eukaryota","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","AA5F1",""
"90590559b1e050face695a4c5c7fa93b","Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","","",""
"96d7c9a4be662acc7c519e3997722a5c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"27e89909cf233579ebe64a7011904a7b","Eukaryota","Cercozoa","Thecofilosea","","","",""
"8a87e4deeb70b661feb28f3bd32a5b2c","Eukaryota","Apicomplexa","Conoidasida","Gregarinasina","Gregarinasina","Gregarinasina","uncultured_eukaryote"
"802976ea73fa9e68370a33ffbe49e907","Eukaryota","Dinoflagellata","Dinophyceae","Dinophysiales","Dinophysiales","Sinophysis","uncultured_marine"
"2292f067c56d7dfa582f41ae67de4edb","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"376a9c9562ebd99a2c020530d152e919","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured","uncultured_ciliate"
"c2406d31e5ad0ef0518f03749f71efe1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"ccedcb9cc7d7e6688471b84d272c6cd1","Eukaryota","Retaria","RAD_A","RAD_A","RAD_A","RAD_A","uncultured_Rhizaria"
"05abd40641ce13de53d30831b3f2921c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e1edcd399ea12387b54dc9976b620d78","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Neoceratium","uncultured_eukaryote"
"356b53e7b0abdd874690d310f3863bff","Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","Pleurosigma","Pleurosigma_sp."
"0439560a14f13fe34a815621ae683be9","Eukaryota","Ctenophora","Ctenophora","Ctenophora","Ctenophora","Ctenophora","Ctenophora_sp."
"fd1e16ece39448149e9cb03974e8c34f","Eukaryota","Holozoa","Ichthyosporea","","","",""
"1d40096102c47bf564cb9840c914fd8d","Eukaryota","Cnidaria","Hydrozoa","","","",""
"a599ad1d2a121da7c7837b3a9b9fd519","Eukaryota","Retaria","Polycystinea","Nassellaria","Nassellaria","Pseudocubus","uncultured_Polycystinea"
"0e4385da6063c01b870e2bb6a1c6a5fa","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","Chrysochromulina",""
"9dfa3c7ff51e299e2f358411e8d313fc","Eukaryota","Cnidaria","Anthozoa","Ceriantharia","Ceriantharia","Ceriantharia","Pachycerianthus_fimbriatus"
"17afb41e6dcc624c0d1994fa9b3badd8","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Ventrifissuridae","Ventrifissuridae","uncultured_Cercozoa"
"7988f98d1387e0323cd7146f7460be0f","Eukaryota","Tunicata","Thaliacea","Doliolida","Doliolida","Doliolida","Doliolum_nationalis"
"b50248b6d32e97077c958f38e61a0ad5","Eukaryota","","","","","",""
"4400d57a1acd0d14bb98e31dd3717f83","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_marine"
"a9c80436528635bef5c8e0e53a6891c9","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"50182454621ec0792e33399cf4e6e620","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"2ac8d725c2685373f6f9d068c7652abe","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","","",""
"694d206e44a6d7e9910bdb0ae999d6b2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"198ca5521010acfbfb6be46fdf5d33f6","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae","Sphaeronectes_haddocki"
"ba60b28768eb58fc207cf9244a76b521","Eukaryota","Ochrophyta","MOCH-2","MOCH-2","MOCH-2","MOCH-2",""
"e6a118e03b5fb751ce296deed1446381","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"786fd85f010db7aa4d3a4438ea632903","Eukaryota","","","","","",""
"74ec22942bdcf1a1ff9836b859391238","Eukaryota","Dinoflagellata","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Blastodinium",""
"6661ab54cacb5cdac7edf956cd22aaf3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"913760e82364ae533e6c83a61f3415a7","Eukaryota","","","","","",""
"88ed97db3f2be6c96faf7a6208b5ca56","Eukaryota","Retaria","Polycystinea","Collodaria","Collodaria","Collozoum",""
"2eb2144b578b259fa70a7bfded25a51e","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"1475c3c61f671c61a18da8f95dc4fe75","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas",""
"5cedf17b105da78ad5ceb9a5ff62fcde","Eukaryota","Retaria","RAD_A","RAD_A","RAD_A","RAD_A","uncultured_stramenopile"
"705e34abc5987aa6e235ccf746ed3424","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"f86a72d12a0a5a005be9d8d24e6244dc","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","uncultured_eukaryote"
"981783de2dc980f1877983307cda5ee7","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"e34d0bceff7edbde2d7b95c45c33281c","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Choreotrichia",""
"deb5ee0b5e74d705a275d622afd6de53","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"8ada10f60d906f402c8bbb998b7627c1","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_dinoflagellate"
"ab9df7ea34924f7263c55654db21c1f4","Eukaryota","Haptophyta","Haptophyta","Haptophyta","Haptophyta","Haptophyta","Haptophyceae_sp."
"1ac9f15eafc61477f4ee073942e7edc0","Eukaryota","Labyrinthulomycetes","uncultured","uncultured","uncultured","uncultured","uncultured_eukaryote"
"3aed1f3aca2fc77937c41d01ccb008b3","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"182fdeaf27c3ee2648775e4da4fcab77","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"60786e9c88264a8640f060a75ce42e26","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"84848e7c199d709fa92c515504147c67","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"1aa310bf4c5aaca5fb8898bc80b17626","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"2199801508e97571e546a6e9a069811a","Eukaryota","","","","","",""
"f358ebbdcb10ea4869631ab184ac6b08","Eukaryota","Ascomycota","Sordariomycetes","","","",""
"fc575a6bf79ec057272d03a452c311d0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"bed760defdd0a9dde9f8c5ea20dba0e8","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"31ca5508d44bd937555662ed065fb533","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"d0b74d915ff75ee69411b04efd4519fc","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","eukaryote_clone"
"2efa051e156bc94241ac6f9e9997facd","Eukaryota","Cryptophyceae","Cryptophyceae","Cryptomonadales","Cryptomonadales","Teleaulax","Teleaulax_amphioxeia"
"9f72c8fb145127647678232762f3af4a","Eukaryota","Holozoa","Choanoflagellida","Acanthoecida","Acanthoecidae","Acanthoecidae","Acanthoeca_sp."
"8d942347b667d1ffe146428c9a741390","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"aff46ac9b5c871ca3fbf4a865783e9b6","Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Apostomatia","Fusiforma_themisticola"
"ccb042a7d00ed5cff8be6bb0138be20d","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","","","",""
"57b29ed8db9a6d1612a3de87a26ab765","Eukaryota","Cercozoa","Chlorarachniophyta","Chlorarachniophyta","Chlorarachniophyta","NOR26",""
"e0318c3a0ee3e9f2757c91a236760452","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","Protoperidinium_bipes"
"c0084627feb230831a67c904fe4f1c78","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","Strombidium","uncultured_ciliate"
"f39e846ceeda3d6422a9a140e50194a3","Eukaryota","","","","","",""
"76f604d789b20c03ff5affdd976f696c","Eukaryota","","","","","",""
"d88dbc64a8c4e3f7368b1be15548193e","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Incertae_Sedis","Cochlodinium","Margalefidinium_fulvescens"
"857d994d2ee59fed342413e0b4e471de","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"bee6c95592ff18ba33641814eacfc319","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"0e09bdf4515cb45466cdef9bd5bbe03f","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"c9ce1a6f307df948f5809793398f2384","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_ciliate"
"db763240c3e35b9fd4c60ffc5500fe52","Eukaryota","Ctenophora","Tentaculata","Cydippida","Cydippida","Cydippida","Undescribed_mertensiid"
"21f246507c2a69abb231a1b14c59f024","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"9d5f599f901a3e15b3e91859a474a026","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"474cc33b3ce27c45ffe807f4c90a1473","Eukaryota","Retaria","Polycystinea","Spumellaria","Spumellaria","",""
"aff644a33a85fb739cae52f6795f9a04","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"b3f0b42c454adea736ccca596e76aec9","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","",""
"3f29d6117d283488116b4c63871909d7","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I",""
"86cfe1ba1cd2647f836bcc032fdf68be","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","Chrysoculter","uncultured_eukaryote"
"038d6702f22f7819d3cc0091b4d4cc50","Eukaryota","","","","","",""
"4bedf3cdbb1762606087376422343522","Eukaryota","","","","","",""
"aadba8455980a6ba1696602ea9859034","Eukaryota","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacales","Gonyaulax",""
"3e167a87a5399af4856df81a56c34506","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","",""
"a3cdbd4b801829f63ffcabfe1524b561","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"0c71d5c696195eeea2dc8427455b9255","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Siphonophorae","Siphonophorae",""
"8d0bb4ac51c52771f80d5610c3f5b1e0","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","","",""
"2523635ae2bdb7df95acf573da88b8c2","Eukaryota","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Olpidiopsis",""
"ac006ed9e9d9944b534eb542d807bfcd","Eukaryota","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales","Protoperidinium","Protoperidinium_punctulatum"
"a33edda9748285e93e3a57e778c66c46","Eukaryota","Retaria","Polycystinea","Nassellaria","Nassellaria","Pseudocubus","uncultured_Polycystinea"
"60579744f2539b1a834d2a19bfadabae","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema",""
"903fbf5bf8d8b159c25b5887ada6426f","Eukaryota","Cercozoa","Imbricatea","Marimonadida","Marimonadida","NAMAKO-15","uncultured_marine"
"c7d8921879494978fb58e468f788f58c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_Syndiniales"
"a37fff3f4b0f79b1c7cec4f324756b38","Eukaryota","Apusomonadidae","Apusomonadidae","Apusomonadidae","Apusomonadidae","Amastigomonas","uncultured_Apusomonadidae"
"1fcd5198c34ffcbab6577f58d8972695","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
"ea3d0ef4aa494de08099e659c73e6644","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"b5b366c82606479767379130657fd149","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"a04275ec8f2aa3e076756dbf58b9542d","Eukaryota","Retaria","Acantharia","Acantharea_Group_I","Acantharea_Group_I","Acantharea_Group_I","uncultured_eukaryote"
"f5b2323904e917c6d77931617ed77308","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"3f530d791abdeea02c3db94d598381e0","Eukaryota","Diatomea","Mediophyceae","Mediophyceae","Mediophyceae","Odontella","Odontella_aurita"
"5b2884dbf1c1812c90cd3350221d1e4c","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"5ce9c4e25edded353c63e7908b99b38d","Eukaryota","","","","","",""
"93010dbd0d8ab81f607edb49d79128f1","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Protaspis","uncultured_Rhizaria"
"5021455dd9fd8e67bb8214ec94714b97","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya",""
"091324c553a273bc54b4545b61485db8","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"08c7ab2fd324e591bd3872c8c0a6eaf7","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Oligotrichia","uncultured","uncultured_marine"
"d803c4f5ccbf5eea41657515cb9579d2","Eukaryota","Prymnesiophyceae","Prymnesiophyceae","Prymnesiales","Prymnesiales","",""
"b1d6c280b93cc09c96236776e67b255d","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"b0cfeaba28db9bb3d0628d08d8bf9c23","Eukaryota","Cercozoa","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","Novel_Clade_2","uncultured_eukaryote"
"9ace9020a7faecc32498e59211776769","Eukaryota","Picozoa","Picomonadida","","","",""
"d1acb11556714b542c57726e2e7f52fe","Eukaryota","","","","","",""
"68dc2a703f0071c3c5e72138574a2efc","Eukaryota","Retaria","Polycystinea","Nassellaria","Nassellaria","Pterocorys","Pterocorys_cf."
"4f1dfee9a6c986eb098941e635261c7c","Eukaryota","MAST-1","MAST-1A","MAST-1A","MAST-1A","MAST-1A",""
"21886722191fcc005798fb949b2412c0","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"6bc4255e59e9a61921091b48839d3e1c","Eukaryota","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis","Telonema","uncultured_eukaryote"
"a9808fdcc5acc814e605787802144225","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Syndiniales","uncultured_Duboscquella"
"32c3b865845cafdcd6ebb51ade58ac01","Eukaryota","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","uncultured","uncultured_stramenopile"
"0ccb9c89dfda573a2bbf5a34f202725c","Eukaryota","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","Pavlovophyceae","AA5F1","uncultured_eukaryote"
"c525a8de099d69a981b546cfd861047a","Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","Nitzschia",""
"f9dbb14ac1416cbca44385a16e0b62d8","Eukaryota","Chytridiomycota","Chytridiomycetes","Lobulomycetales","Lobulomycetaceae","uncultured","uncultured_fungus"
"1eafdea789b166e089f1d1702ae42ee2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_V","Syndiniales_Group_V","uncultured_dinoflagellate"
"ead993ee49d7327069b977940a02a8a8","Eukaryota","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Incertae_Sedis","Akashiwo","uncultured_dinoflagellate"
"aa1328950806931a874444e591fd16c3","Eukaryota","Ochrophyta","Chrysophyceae","uncultured","uncultured","uncultured",""
"e8b15da7d38b7fc1ed5ae6831c720b37","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"0297f6c64da36a63301562cd0ee8c8e1","Eukaryota","Ochrophyta","Raphidophyceae","Raphidophyceae","Raphidophyceae","Raphidophyceae","uncultured_stramenopile"
"433c80253866824da9f9046a57ecd64b","Eukaryota","Dinoflagellata","Dinophyceae","","","",""
"61587d015d587a835b406331e1f8891c","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_III","Syndiniales_Group_III","eukaryote_clone"
"511c3b714e077ebf6fea581f06e3e031","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_II","Syndiniales_Group_II",""
"351e23e69346b0cd20f451ea21a6b4b2","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales","Amoebophrya","uncultured_eukaryote"
"8e4972a7a34a3f76936ad37a8c80c500","Eukaryota","Protalveolata","Syndiniales","Syndiniales","","",""
"a7177907771dd53d9e0fb7a74a9021bd","Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured","uncultured_eukaryote"
"d0713505612fb68e1c6eb04c68d8f986","Eukaryota","Protalveolata","Syndiniales","Syndiniales","Syndiniales_Group_I","Syndiniales_Group_I","uncultured_eukaryote"
